CloudProvider,resource_type,ViolationCount
AWS,s3-irsa,2
AWS,s3_inventory_reports,2
AWS,security-integration,2
AWS,security-production,2
AWS,security-staging,2
AWS,security_hub,2
AWS,service,2
AWS,service_network,2
AWS,service_pod_irsa,2
AWS,sg,2
AWS,sg_single_db_mysql,2
AWS,snowflake_account,2
AWS,spaces,2
AWS,spoke_network,2
AWS,ssm_parameters,2
AWS,sso,2
AWS,supervisors_elasticache_redis,2
AWS,synthetic-test-integration,2
AWS,synthetic-test-production,2
AWS,synthetic-test-staging,2
AWS,tfstate_backend,2
AWS,tgw_home_region,2
AWS,tgw_hub_routes,2
AWS,tgw_this_region,2
AWS,time_sleep,2
AWS,token_verification_api,2
AWS,transitgateway,2
AWS,utility_subnets,2
AWS,visit_scheduler_pg_rds,2
AWS,visit_scheduler_rds,2
AWS,vm-import,2
AWS,vpc-ephemeral,2
AWS,vpc-integration,2
AWS,vpc-production,2
AWS,vpc-staging,2
AWS,vpc[0],2
AWS,waf,2
AWS,abundant_namespace_dev_sns,1
AWS,abundant_namespace_sqs,1
AWS,accepter_role_arns,1
AWS,account,1
AWS,account_id,1
AWS,account_settings,1
AWS,accounts_service_control_policies,1
AWS,activities_api_rds,1
AWS,adda_domain_events_dlq,1
AWS,adda_domain_events_queue,1
AWS,additional_dns_components,1
AWS,admin_groups,1
AWS,airflow_s3_bucket,1
AWS,alb[0],1
AWS,alb_controller,1
AWS,alb_ingress,1
AWS,alert_logs_bucket,1
AWS,alfresco-content-ecr,1
AWS,alfresco-share-ecr,1
AWS,all_admin_stacks_config,1
AWS,amplify_app,1
AWS,ap_landing_bucket,1
AWS,api_gateway_account_settings,1
AWS,api_gateway_rest_api,1
AWS,apply_pipeline_dynamodb,1
AWS,archive_bucket,1
AWS,argocd_apps,1
AWS,argocd_repo,1
AWS,artifacts_user,1
AWS,association_resource_components,1
AWS,athena,1
AWS,athena_logs_bucket,1
AWS,atmos,1
AWS,aurora_db,1
AWS,aurora_postgres_cluster,1
AWS,auth0_apps,1
AWS,auth0_ssm_parameters,1
AWS,autoscaler_role,1
AWS,aws-certs,1
AWS,aws_ami_launch_permission,1
AWS,aws_config,1
AWS,aws_config_configuration_aggregator,1
AWS,aws_config_label,1
AWS,aws_ebs_csi_driver_eks_iam_role,1
AWS,aws_ebs_csi_driver_fargate_profile,1
AWS,aws_ebs_csi_driver_iam_role,1
AWS,aws_efs_csi_driver_eks_iam_role,1
AWS,aws_iam_policy_attachment,1
AWS,aws_imagebuilder_component,1
AWS,aws_kendra_index,1
AWS,aws_lb_controller_iam_role,1
AWS,aws_node_termination_handler,1
AWS,aws_route,1
AWS,aws_ses_configuration_set,1
AWS,aws_ssoadmin_managed_policy_attachment,1
AWS,aws_team_roles,1
AWS,aws_timestreamwrite_database,1
AWS,az_abbreviation,1
AWS,azurerm_batch_account,1
AWS,azurerm_databricks_workspace,1
AWS,azurerm_mysql_flexible_server,1
AWS,azurerm_virtual_network,1
AWS,backup,1
AWS,basic_auth_ssm_parameters,1
AWS,bastion_autoscale_group,1
AWS,billing,1
AWS,bind-server,1
AWS,budget_notifier,1
AWS,budgets,1
AWS,c0,1
AWS,c1,1
AWS,c10,1
AWS,c11,1
AWS,c12,1
AWS,c13,1
AWS,c14,1
AWS,c15,1
AWS,c16,1
AWS,c17,1
AWS,c18,1
AWS,c19,1
AWS,c2,1
AWS,c20,1
AWS,c21,1
AWS,c22,1
AWS,c23,1
AWS,c24,1
AWS,c3,1
AWS,c4,1
AWS,c5,1
AWS,c6,1
AWS,c7,1
AWS,c8,1
AWS,c9,1
AWS,calculate_release_dates_api_alt_dev,1
AWS,calculate_release_dates_api_alt_preprod,1
AWS,calculate_release_dates_api_dev,1
AWS,calculate_release_dates_api_preprod,1
AWS,calculate_release_dates_api_prod,1
AWS,calculate_release_dates_ui_alt_dev,1
AWS,calculate_release_dates_ui_alt_preprod,1
AWS,calculate_release_dates_ui_dev,1
AWS,calculate_release_dates_ui_preprod,1
AWS,calculate_release_dates_ui_prod,1
AWS,cbs_logs_bucket,1
AWS,cccd_ecr_credentials,1
AWS,cemo_rds,1
AWS,cemo_s3,1
AWS,cemo_submit_dl_queue,1
AWS,cemo_submit_queue,1
AWS,cert_manager,1
AWS,cert_manager_issuer,1
AWS,certificate_verification_dns_record,1
AWS,chamber_kms_key,1
AWS,chamber_user,1
AWS,chart_values,1
AWS,chartmuseum,1
AWS,child_stack,1
AWS,child_stacks_config,1
AWS,cica-test-bucket,1
AWS,cica-versions-bucket,1
AWS,ckan_iam_role,1
AWS,cla_backend_cfe_integration_rds_postgres_14,1
AWS,cla_frontend_app_credentials,1
AWS,cla_frontend_socket_server_credentials,1
AWS,cloudformation_stack,1
AWS,cloudfront_with_ordered,1
AWS,cloudmap_namespace,1
AWS,cloudmap_namespace_service_discovery,1
AWS,"cloudwatch_agent_log_groups[""access",1
AWS,"cloudwatch_agent_log_groups[""amazon-cloudwatch-agent",1
AWS,"cloudwatch_agent_log_groups[""error",1
AWS,"cloudwatch_agent_log_groups[""iminterface/imiapsif",1
AWS,"cloudwatch_agent_log_groups[""ndinterface/daysummary",1
AWS,"cloudwatch_agent_log_groups[""ndinterface/xmltransfer",1
AWS,cloudwatch_event,1
AWS,cloudwatch_event_rules_label,1
AWS,cloudwatch_logs,1
AWS,cluster-post-installation,1
AWS,cluster_autoscaler_iam_role,1
AWS,codefresh_enterprise_backing_services,1
AWS,community-dr-infra,1
AWS,community-on-demand,1
AWS,community_api_ecr_credentials,1
AWS,complexity-of-need-rds,1
AWS,config_json,1
AWS,confirm_order_handler,1
AWS,conformance_pack,1
AWS,contact-moj_ecr_credentials,1
AWS,container_repository,1
AWS,coredns_fargate_profile,1
AWS,court-case-service-pod,1
AWS,court_list_mock_data_ecr_credentials,1
AWS,court_list_service_ecr_credentials,1
AWS,court_probation_service_ecr_credentials,1
AWS,cp_test_queue,1
AWS,create-and-vary-a-licence-s3,1
AWS,create_an_order_ui_irsa,1
AWS,create_link_queue_m,1
AWS,create_link_queue_m_dead_letter_queue,1
AWS,create_product_lambda,1
AWS,crime_matching_algorithm_irsa,1
AWS,cross_irsa_dev_test,1
AWS,cross_region_hub_connector,1
AWS,csv_bucket_logs,1
AWS,cvl_prison_test1_events_dead_letter_queue,1
AWS,cvl_prison_test1_events_queue,1
AWS,cvl_prison_test2_events_dead_letter_queue,1
AWS,cvl_prison_test2_events_queue,1
AWS,cvl_test1_domain_events_dead_letter_queue,1
AWS,cvl_test1_domain_events_queue,1
AWS,cvl_test2_domain_events_dead_letter_queue,1
AWS,cvl_test2_domain_events_queue,1
AWS,cw_alarms,1
AWS,data_landing_s3_bucket,1
AWS,data_s3_bucket,1
AWS,database-factory-scaling,1
AWS,datadog-integration,1
AWS,datadog_agent,1
AWS,datadog_aws_integration,1
AWS,datadog_cluster_check_yaml_config,1
AWS,datadog_container_definition,1
AWS,datadog_fluent_bit_container_definition,1
AWS,datadog_ids,1
AWS,datadog_integration,1
AWS,datadog_lambda_forwarder,1
AWS,datadog_monitors,1
AWS,datadog_monitors_merge,1
AWS,datadog_sidecar_logs,1
AWS,datadog_synthetics,1
AWS,datadog_synthetics_merge,1
AWS,datadog_synthetics_yaml_config,1
AWS,datahub_frontend_assumable_role,1
AWS,datahub_gms_assumable_role,1
AWS,db,1
AWS,db_backup_iam_role,1
AWS,db_backups_storage,1
AWS,deckhand,1
AWS,default_backend_web_app,1
AWS,delegated_roles,1
AWS,delete_oldsnapshots,1
AWS,delete_product_lambda,1
AWS,delius_oauth2_server_ecr_credentials,1
AWS,demolab,1
AWS,dex_mi_production_rds,1
AWS,dex_mi_staging_rds,1
AWS,dms_endpoint,1
AWS,dms_endpoint_source,1
AWS,dms_endpoint_target,1
AWS,dms_iam,1
AWS,dms_replication_task,1
AWS,dns-delegated,1
AWS,dns_gbl_primary,1
AWS,docs_user,1
AWS,document_download_logs,1
AWS,documentdb_cluster,1
AWS,dps-smoketest,1
AWS,dps_rds_replica,1
AWS,dps_smoketest_queue,1
AWS,dynamodb-fci-dev,1
AWS,dynamodb-fci-prod,1
AWS,dynamodb_backup,1
AWS,dynamodb_table,1
AWS,ebs_csi_driver_controller,1
AWS,ec2_client_vpn,1
AWS,ec2_iaps_server,1
AWS,"ec2_test_autoscaling_group[""dev-rh-rhel79""]",1
AWS,"ec2_test_instance[""example-test-1""]",1
AWS,"ec2_test_instance[""example-test-2""]",1
AWS,ec2_zscaler[0],1
AWS,ecr-mock-oidc,1
AWS,ecr-repo-api,1
AWS,ecr-repo-datasette,1
AWS,ecr-repo-extractor,1
AWS,ecr-repo-fb-adapter-template-api,1
AWS,ecr-repo-fb-adapter-template-worker,1
AWS,ecr-repo-fb-av,1
AWS,ecr-repo-fb-base-adapter,1
AWS,ecr-repo-fb-builder,1
AWS,ecr-repo-fb-editor-web,1
AWS,ecr-repo-fb-editor-workers,1
AWS,ecr-repo-fb-maintenance-page,1
AWS,ecr-repo-fb-metadata-api,1
AWS,ecr-repo-fb-pdf-generator,1
AWS,ecr-repo-fb-publisher-base,1
AWS,ecr-repo-fb-publisher-web,1
AWS,ecr-repo-fb-publisher-worker,1
AWS,ecr-repo-fb-runner,1
AWS,ecr-repo-fb-runner-node,1
AWS,ecr-repo-fb-service-token-cache,1
AWS,ecr-repo-fb-submitter-api,1
AWS,ecr-repo-fb-submitter-base,1
AWS,ecr-repo-fb-submitter-workers,1
AWS,ecr-repo-fb-user-datastore-api,1
AWS,ecr-repo-fb-user-filestore-api,1
AWS,ecr-repo-generator,1
AWS,ecr-repo-hmcts-complaints-adapter,1
AWS,ecr-repo-hmcts-complaints-formbuilder-adapter-api,1
AWS,ecr-repo-hmcts-complaints-formbuilder-adapter-worker,1
AWS,ecr-repo-prison-visits-public,1
AWS,ecr-repo-prison-visits-staff,1
AWS,ecr-repo-prison-visits-tests,1
AWS,ecr-repo-transform,1
AWS,ecr-repo-validator,1
AWS,ecr_chunk_norris,1
AWS,ecr_csv_converter,1
AWS,ecr_cwa_submissions,1
AWS,ecr_github_actions,1
AWS,ecr_user,1
AWS,ecs,1
AWS,ecs-cluster,1
AWS,ecs_cloudwatch_autoscaling[0],1
AWS,ecs_cloudwatch_sns_alarms[0],1
AWS,ecs_cluster_label,1
AWS,ecs_lb_access_logs_enabled,1
AWS,efs_controller,1
AWS,"eks[""eks/cluster""]",1
AWS,eks_workers,1
AWS,elb-cleanup,1
AWS,elb-logs-s3,1
AWS,emds_s3,1
AWS,endpoint_group,1
AWS,endpoint_security_groups,1
AWS,equip-s3-bucket,1
AWS,escalation,1
AWS,event_bmadley_dead_letter_queue,1
AWS,event_bmadley_queue,1
AWS,event_harness_api_lambda[0],1
AWS,event_harness_event_bridge_lambda[0],1
AWS,event_kilco_dead_letter_queue,1
AWS,event_kilco_queue,1
AWS,event_moj_esw_dead_letter_queue,1
AWS,event_moj_esw_queue,1
AWS,event_test_client_dead_letter_queue,1
AWS,event_test_client_queue,1
AWS,event_zkhan_dead_letter_queue,1
AWS,event_zkhan_queue,1
AWS,example_team_dynamodb,1
AWS,external_dns,1
AWS,external_dns_iam_role,1
AWS,external_id,1
AWS,external_secrets_iam_role,1
AWS,external_secrets_operator,1
AWS,external_ssm_secrets,1
AWS,fargate_pod_execution_role,1
AWS,fargate_profile,1
AWS,fileupload_dlq,1
AWS,fileupload_queue,1
AWS,flow_logs_s3_bucket,1
AWS,formbuilder_product_page_ecr_credentials,1
AWS,formbuilder_product_page_staging_ecr_credentials,1
AWS,gbl_dns_delegated,1
AWS,get_activity_lambda,1
AWS,get_loyalty_points_lambda,1
AWS,get_product_lambda,1
AWS,get_user_details_function,1
AWS,gha_runner_controller,1
AWS,gha_runners,1
AWS,gha_vpn,1
AWS,github_action_controller_label,1
AWS,github_action_helm_label,1
AWS,github_action_token_rotator,1
AWS,github_repository_webhook,1
AWS,github_runner,1
AWS,github_runners,1
AWS,global-db-cluster-test,1
AWS,global_collector_region,1
AWS,glue_connection,1
AWS,glue_crawler,1
AWS,glue_job_s3_bucket,1
AWS,glue_schema,1
AWS,glue_trigger,1
AWS,govuk_mirror_sync_iam_role,1
AWS,govuk_reports_iam_role,1
AWS,grafana_db,1
AWS,grafana_iam_role,1
AWS,guardduty_delegated_detector,1
AWS,guardduty_malware_s3,1
AWS,handle_events_lambda,1
AWS,handle_inventory_stock_reservation_failed_function,1
AWS,handle_inventory_stock_reserved_function,1
AWS,handle_order_completed_lambda,1
AWS,handle_user_created_lambda,1
AWS,health-kick,1
AWS,heartbeat,1
AWS,hmcts_mock_api_rds_instance,1
AWS,hmpps-approved-premises-future-manage-api,1
AWS,hmpps-arns-frontend-components,1
AWS,hmpps-audit-api,1
AWS,hmpps-audit-poc-ui,1
AWS,hmpps-authorization-api,1
AWS,hmpps-court-data-ingestion-api-rds,1
AWS,hmpps-manage-users-temp-rewrite,1
AWS,hmpps-manage-users-ui,1
AWS,hmpps-offender-events-ui,1
AWS,hmpps-prisoner-communication-monitoring-api,1
AWS,hmpps-probation-in-court-prepare-a-case-ui,1
AWS,hmpps-workload-dev-s3-dashboard-bucket,1
AWS,hmpps-workload-dev-s3-extract-bucket,1
AWS,hmpps-workload-impact-testing-dms,1
AWS,hmpps-workload-preprod-s3-dashboard-bucket,1
AWS,hmpps-workload-preprod-s3-extract-bucket,1
AWS,hmpps-workload-prod-s3-dashboard-bucket,1
AWS,hmpps-workload-prod-s3-extract-bucket,1
AWS,hmpps_allocations_dev,1
AWS,hmpps_allocations_preprod,1
AWS,hmpps_allocations_prod,1
AWS,hmpps_assess_risks_and_needs_dev_rds,1
AWS,hmpps_assess_risks_and_needs_integrations_dev_elasticache_redis,1
AWS,hmpps_assess_risks_and_needs_integrations_dev_rds,1
AWS,hmpps_assess_risks_and_needs_integrations_preprod_elasticache_redis,1
AWS,hmpps_assess_risks_and_needs_integrations_preprod_rds,1
AWS,hmpps_assess_risks_and_needs_integrations_prod_elasticache_redis,1
AWS,hmpps_assess_risks_and_needs_integrations_prod_rds,1
AWS,hmpps_assess_risks_and_needs_integrations_test_elasticache_redis,1
AWS,hmpps_assess_risks_and_needs_integrations_test_rds,1
AWS,hmpps_assess_risks_and_needs_preprod_rds,1
AWS,hmpps_assess_risks_and_needs_prod_rds,1
AWS,hmpps_assess_risks_and_needs_test_rds,1
AWS,hmpps_authorization_rds,1
AWS,hmpps_community_accommodation,1
AWS,hmpps_content_hub_ui,1
AWS,hmpps_court_data_ingestion_api,1
AWS,hmpps_court_data_ingestion_dead_letter_queue,1
AWS,hmpps_court_data_ingestion_queue,1
AWS,hmpps_dpr_fake_dps_service_ui_ec_cluster,1
AWS,hmpps_e_surveillance_api,1
AWS,hmpps_e_surveillance_ui,1
AWS,hmpps_electronic_monitoring_crime_matching_algorithm,1
AWS,hmpps_electronic_monitoring_crime_matching_algorithm_container_repository,1
AWS,hmpps_electronic_monitoring_crime_matching_ui,1
AWS,hmpps_github_actions_runner,1
AWS,hmpps_github_actions_runner_security,1
AWS,hmpps_james_bootstrap,1
AWS,hmpps_mandd_events_dlq,1
AWS,hmpps_mandd_events_queue,1
AWS,hmpps_matomo_dev,1
AWS,hmpps_one_plan_api,1
AWS,hmpps_prisoner_finance_general_ledger_dev,1
AWS,hmpps_prisoner_finance_general_ledger_preprod,1
AWS,hmpps_prisoner_finance_general_ledger_prod,1
AWS,hmpps_prisoner_pay_api,1
AWS,hmpps_prisoner_pay_api_jobs_dlq,1
AWS,hmpps_prisoner_pay_api_jobs_queue,1
AWS,hmpps_prisoner_pay_orchestrator_api,1
AWS,hmpps_prisoner_pay_ui,1
AWS,hmpps_probation_estate_dev,1
AWS,hmpps_probation_estate_preprod,1
AWS,hmpps_probation_estate_prod,1
AWS,hmpps_probation_in_court_prepare_a_case_ui_elasticache_redis,1
AWS,hmpps_staff_dev,1
AWS,hmpps_staff_preprod,1
AWS,hmpps_staff_prod,1
AWS,hmpps_strengths_based_needs_assessments_dev_elasticache_redis,1
AWS,hmpps_strengths_based_needs_assessments_dev_rds,1
AWS,hmpps_strengths_based_needs_assessments_preprod_elasticache_redis,1
AWS,hmpps_strengths_based_needs_assessments_preprod_rds,1
AWS,hmpps_strengths_based_needs_assessments_prod_elasticache_redis,1
AWS,hmpps_strengths_based_needs_assessments_prod_rds,1
AWS,hmpps_strengths_based_needs_assessments_test_elasticache_redis,1
AWS,hmpps_strengths_based_needs_assessments_test_rds,1
AWS,hmpps_tech_docs,1
AWS,hmpps_workload_dev,1
AWS,hmpps_workload_preprod,1
AWS,hmpps_workload_prod,1
AWS,iam_account_settings,1
AWS,iam_assumable_role_karpenter,1
AWS,iam_authenticator_config,1
AWS,iam_oidc_provider,1
AWS,iam_primary_roles,1
AWS,iam_role[0],1
AWS,ibm_is_lb,1
AWS,identify_remand_rds,1
AWS,idp_roles,1
AWS,ims_generator_dead_letter_queue,1
AWS,ims_generator_suite_dead_letter_queue,1
AWS,ims_test_generator_queue,1
AWS,ims_test_generator_suite_queue,1
AWS,infrastructure-sensitive_wafs,1
AWS,ingestion_api_ecr,1
AWS,ingestion_processor_ecr,1
AWS,inspector,1
AWS,inventory_acl_function,1
AWS,inventory_api_web_service,1
AWS,inventory_ordering_service,1
AWS,ipam,1
AWS,irsa-auth,1
AWS,irsa-cronjob,1
AWS,irsa-development,1
AWS,irsa-external-users,1
AWS,irsa-manage-users,1
AWS,irsa-production,1
AWS,irsa-staging,1
AWS,irsa_laa_test_viewer,1
AWS,james_kotlin_test,1
AWS,james_typescript_redis,1
AWS,james_typescript_test,1
AWS,jitbit_bucket,1
AWS,karpenter_label,1
AWS,keda,1
AWS,kinesis,1
AWS,kms,1
AWS,kms_key,1
AWS,kms_key_efs,1
AWS,kms_key_s3_bucket,1
AWS,kms_key_s3_bucket_logs,1
AWS,kms_key_ses,1
AWS,kms_single_lhdb_mysql,1
AWS,kops_admin_access_group_corp,1
AWS,kops_admin_access_group_data,1
AWS,kops_admin_access_group_dev,1
AWS,kops_admin_access_group_prod,1
AWS,kops_admin_access_group_staging,1
AWS,kops_admin_access_group_testing,1
AWS,kops_admin_corp_label,1
AWS,kops_admin_data_label,1
AWS,kops_admin_dev_label,1
AWS,kops_admin_label,1
AWS,kops_admin_prod_label,1
AWS,kops_admin_staging_label,1
AWS,kops_admin_testing_label,1
AWS,kops_alb_ingress,1
AWS,kops_chart_repo,1
AWS,kops_ecr_app,1
AWS,kops_ecr_user,1
AWS,kops_efs_provisioner,1
AWS,kops_external_dns,1
AWS,kops_legacy_account_vpc_peering,1
AWS,kops_metadata_iam,1
AWS,kops_metadata_instance_groups,1
AWS,kops_metadata_networking,1
AWS,kops_readonly_access_group_corp,1
AWS,kops_readonly_access_group_data,1
AWS,kops_readonly_access_group_dev,1
AWS,kops_readonly_access_group_prod,1
AWS,kops_readonly_access_group_staging,1
AWS,kops_readonly_access_group_testing,1
AWS,kops_readonly_corp_label,1
AWS,kops_readonly_data_label,1
AWS,kops_readonly_dev_label,1
AWS,kops_readonly_label,1
AWS,kops_readonly_prod_label,1
AWS,kops_readonly_staging_label,1
AWS,kops_readonly_testing_label,1
AWS,kops_state_backend,1
AWS,kops_vpc,1
AWS,kubernetes_cluster_role,1
AWS,kubernetes_cluster_role_v1,1
AWS,laa_cla_backend_production_sqs,1
AWS,laa_cla_backend_staging_sqs,1
AWS,laa_cla_backend_training_sqs,1
AWS,laa_cla_backend_uat_sqs,1
AWS,laa_fee_caclulator_team_ecr_credentials,1
AWS,laa_govuk_notify_orchestrator_development_dlq,1
AWS,laa_govuk_notify_orchestrator_development_sqs,1
AWS,laa_govuk_notify_orchestrator_production_dlq,1
AWS,laa_govuk_notify_orchestrator_production_sqs,1
AWS,laa_govuk_notify_orchestrator_staging_dlq,1
AWS,laa_govuk_notify_orchestrator_staging_sqs,1
AWS,lakeformation,1
AWS,lambda,1
AWS,lambda-google-cidr,1
AWS,lambda_edge,1
AWS,lambda_edge_functions,1
AWS,lb_access_logs_enabled,1
AWS,lcdui_ecr_credentials,1
AWS,list_products_lambda,1
AWS,load_balancer_name,1
AWS,local_datadog_monitors_yaml_config,1
AWS,log_destination_components,1
AWS,log_group_prefix,1
AWS,login_function,1
AWS,logs_bucket,1
AWS,logs_s3_bucket,1
AWS,"loki_storage[""admin""]",1
AWS,"loki_storage[""chunks""]",1
AWS,"loki_storage[""ruler""]",1
AWS,loki_tls_label,1
AWS,loyalty_points_updated_handler,1
AWS,manage_a_workforce_prod,1
AWS,manage_a_workforce_ui_dev,1
AWS,manage_a_workforce_ui_preprod,1
AWS,managed_prometheus,1
AWS,matomo_rds,1
AWS,mbpr_dev_irsa,1
AWS,mbpr_prod_irsa,1
AWS,members_merge,1
AWS,memorydb,1
AWS,metadata_s3_bucket,1
AWS,metrics_server,1
AWS,migrated-rds-instance,1
AWS,mock_cp_court_service_ecr_credentials,1
AWS,module_artifact,1
AWS,moj_dashboard_dev_irsa,1
AWS,moj_dashboard_dev_s3_read_irsa,1
AWS,moj_dashboard_prod_irsa,1
AWS,moj_dashboard_prod_s3_read_irsa,1
AWS,monorepo,1
AWS,mq_broker,1
AWS,mwaa_environment,1
AWS,ndelius_new_tech_ecr_credentials,1
AWS,network_firewall,1
AWS,no_stock_handler,1
AWS,notification_api_ecr,1
AWS,notifications_notifiers,1
AWS,notifications_sqs,1
AWS,notifications_sqs_dlq,1
AWS,notifications_templates,1
AWS,notify_performance_test_results,1
AWS,notify_slack,1
AWS,notify_slack_critical,1
AWS,notify_slack_general,1
AWS,notify_slack_ok,1
AWS,notify_slack_warning,1
AWS,nscc_s3_logging_bucket,1
AWS,oauth_authorize_callback_function,1
AWS,oauth_authorize_function,1
AWS,oauth_client_delete_function,1
AWS,oauth_client_get_function,1
AWS,oauth_client_update_function,1
AWS,oauth_dcr_function,1
AWS,oauth_introspect_function,1
AWS,oauth_metadata_function,1
AWS,oauth_revoke_function,1
AWS,oauth_token_function,1
AWS,offender-events-ui-irsa,1
AWS,offender_categorisation_api_events_dead_letter_queue,1
AWS,offender_categorisation_api_events_queue,1
AWS,offender_events_ui_dead_letter_queue,1
AWS,offender_events_ui_elasticache_redis,1
AWS,offender_events_ui_queue,1
AWS,oidc,1
AWS,openmetadata_iam_policy,1
AWS,openmetadata_iam_role,1
AWS,opensearch_alert_error_loading_seccomp,1
AWS,opensearch_alert_ip_prefix,1
AWS,opensearch_alert_modsec,1
AWS,openvpn-elb,1
AWS,opsgenie_config,1
AWS,order_completed_function,1
AWS,order_completed_handler,1
AWS,order_created_function,1
AWS,order_mcp_authorizer_lambda,1
AWS,order_mcp_server_lambda,1
AWS,orders_web_service,1
AWS,org_conformance_pack,1
AWS,organization_access_group_audit,1
AWS,organization_access_group_corp,1
AWS,organization_access_group_data,1
AWS,organization_access_group_dev,1
AWS,organization_access_group_identity,1
AWS,organization_access_group_prod,1
AWS,organization_access_group_root,1
AWS,organization_access_group_security,1
AWS,organization_access_group_ssm_audit,1
AWS,organization_access_group_ssm_corp,1
AWS,organization_access_group_ssm_data,1
AWS,organization_access_group_ssm_dev,1
AWS,organization_access_group_ssm_identity,1
AWS,organization_access_group_ssm_prod,1
AWS,organization_access_group_ssm_root,1
AWS,organization_access_group_ssm_security,1
AWS,organization_access_group_ssm_staging,1
AWS,organization_access_group_ssm_testing,1
AWS,organization_access_group_staging,1
AWS,organization_access_group_testing,1
AWS,organization_account_access_role_arn,1
AWS,organization_account_access_role_arns,1
AWS,organization_service_control_policies,1
AWS,organizational_units_service_control_policies,1
AWS,pact_broker_rds_postgres14,1
AWS,pagerduty_ddos_alarm,1
AWS,pagerduty_notifications,1
AWS,parameter_prefix,1
AWS,peoplefinder_rds_replica,1
AWS,perf-test-data-s3-bucket,1
AWS,permission_sets,1
AWS,personid_dlq,1
AWS,personid_queue,1
AWS,pinpoint_to_sqs_sms_callbacks,1
AWS,policy,1
AWS,postgres_replica,1
AWS,pq_ecr_credentials,1
AWS,prepare_probation_courtcases_ecr_credentials,1
AWS,primary_cluster,1
AWS,primary_roles,1
AWS,principal,1
AWS,prisoner_pay_rds,1
AWS,private_ca,1
AWS,private_ca[0],1
AWS,probation_court_prototype_ecr_credentials,1
AWS,probation_offender_events_perf,1
AWS,process_sqs,1
AWS,process_sqs_dlq,1
AWS,product_acl_function,1
AWS,product_api_pricing_worker,1
AWS,product_api_stock_updated_worker,1
AWS,product_cache_refresh_function,1
AWS,product_pricing_updated_acl_function,1
AWS,product_public_event_publisher,1
AWS,promtail,1
AWS,prosecution_concluded_dl_queue,1
AWS,ps_cps_pack_parser_ecr_credentials,1
AWS,queue_policy,1
AWS,rds-mtn,1
AWS,rds-read-replica,1
AWS,rds_aurora_custom,1
AWS,rds_aurora_custom2,1
AWS,rds_aurora_legacy_test_gen,1
AWS,rds_client_sg,1
AWS,rds_instance_postgres,1
AWS,rds_monitoring_role,1
AWS,rds_proxy,1
AWS,rds_refresh,1
AWS,rds_replica,1
AWS,rds_security_group,1
AWS,read_replica_metabase,1
AWS,redis_operator,1
AWS,redis_secondary,1
AWS,redshift_cluster,1
AWS,register_user_function,1
AWS,"remote[""kube_version""]",1
AWS,remote_datadog_monitors_yaml_config,1
AWS,remote_supervision_s3,1
AWS,renovate_irsa,1
AWS,requester_role_arns,1
AWS,requester_vpc,1
AWS,role,1
AWS,root_admin_stack,1
AWS,root_admin_stack_config,1
AWS,route53_resolver_dns_firewall,1
AWS,s3-bucket-dbbackup,1
AWS,s3-bucket-lb,1
AWS,s3-bucket-logging,1
AWS,s3-bucket-ukcloud-replica,1
AWS,s3-dev-test,1
AWS,s3-enable-replication,1
AWS,s3-log-archive-bucket,1
AWS,s3_access_iam_policy,1
AWS,s3_access_iam_role,1
AWS,s3_advantis_bucket,1
AWS,s3_artifacts_bucket,1
AWS,s3_athena_query_results_bucket,1
AWS,s3_backups_bucket,1
AWS,s3_bucket[0],1
AWS,s3_bucket_app_deployment,1
AWS,s3_bucket_archive,1
AWS,s3_bucket_notifications_component,1
AWS,"s3_buckets[""laa-sds-equiniti""]",1
AWS,s3_context,1
AWS,s3_private_ca_bucket,1
AWS,saml_sso_providers,1
AWS,sas_domain_events_dlq,1
AWS,sas_domain_events_queue,1
AWS,schedule,1
AWS,scraper_access,1
AWS,security_group[0],1
AWS,sensitive-variables,1
AWS,sentinel_forwarder,1
AWS,service-account-circleci,1
AWS,service-account-github-actions,1
AWS,service_account_2,1
AWS,service_control_policy_statements_yaml_config,1
AWS,service_domain,1
AWS,service_quotas,1
AWS,serviceaccount_formbuilder-av-live-dev,1
AWS,serviceaccount_formbuilder-av-live-production,1
AWS,serviceaccount_formbuilder-av-test-dev,1
AWS,serviceaccount_formbuilder-av-test-production,1
AWS,serviceaccount_formbuilder-pdf-generator-live-dev,1
AWS,serviceaccount_formbuilder-pdf-generator-live-production,1
AWS,serviceaccount_formbuilder-pdf-generator-test-dev,1
AWS,serviceaccount_formbuilder-pdf-generator-test-production,1
AWS,serviceaccount_formbuilder-submitter-workers-live-dev,1
AWS,serviceaccount_formbuilder-submitter-workers-live-production,1
AWS,serviceaccount_formbuilder-submitter-workers-test-dev,1
AWS,serviceaccount_formbuilder-submitter-workers-test-production,1
AWS,serviceaccount_formbuilder-user-datastore-live-dev,1
AWS,serviceaccount_formbuilder-user-datastore-live-production,1
AWS,serviceaccount_formbuilder-user-datastore-test-dev,1
AWS,serviceaccount_formbuilder-user-datastore-test-production,1
AWS,serviceaccount_formbuilder-user-filestore-live-dev,1
AWS,serviceaccount_formbuilder-user-filestore-live-production,1
AWS,serviceaccount_formbuilder-user-filestore-test-dev,1
AWS,serviceaccount_formbuilder-user-filestore-test-production,1
AWS,serviceaccount_github_actions,1
AWS,serviceaccount_nomis-port-forwarder,1
AWS,serviceaccountcircleci,1
AWS,ses_receiving_emails,1
